SystemContractID,NetUnitPrice,ShortText,Currency,PaymentTerms,ValidityPeriodStartDate,ValidityPeriodEndDate,SystemContractNumber,SystemContractItemNumber,Name,QuantityUnit,COUNT
24-PA-00852-4,3.9,Biocide for closed loop CW – VEOLIA – HYDREX 7321,SAR,300000192972447,2024-08-21T00:00:00,2027-08-20T00:00:00,24-PA-00852,4,Veolia Water Technologies Saudi Limited,,1
22-PA-00257-1,3889.73,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
23-PA-01046-1,33580.5,"DISPOSE: WASTE, NON-HAZARDOUS;PURPOSE: WASTE MANAGEMENT SERVICES (CONTRACT NO: 20-807-AL-364)",SAR,300000198294507,2021-01-01T00:00:00,2026-05-19T00:00:00,23-PA-01046,1,Special Solutions for Environmental Services Company ,,1
24-PA-01063-8,13.04,"TAPE FLAG SIGN 70071383338 SIGN HERE YLW REMOVABLE 1X1.7""",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,8,Jarir bookstore,,1
25-PA-00012-1,24130.0,"HIRE: EQUIPMENT;FORKLIFT,10 T,DIESEL,HEIGHT WITH LOWERED MAST - 3590 MM,LIFT HEIGHT - 4000 MM,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,10 HR/DAY",SAR,300000192972342,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00012,1,Arabian Machinery and Heavy Equipment Company,,1
24-PA-00076-9,5706.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,9,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
22-PA-00257-6,9208.66,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,6,Rezayat Company Limited,,1
25-PA-00178-1,19130.0,"HIRE: MANPOWER,SKILLED;BACHELORS DEGREE IN BUSINESS ADMINISTRATION,MINIMUM TWO YEARS OF RELATED EXPERIENCE,6 DAYS PER WEEK,8 HOURS PER DAY,ONSITE,NATIONALITY EXPAT,VERY GOOD LEVEL OF ENGLISH (READING,WRITING AND SPEAKING)",SAR,300000192972463,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00178,1,SRACO HUMAN RESOURCES COMPANY,,1
22-PA-00257-2,299.25,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,2,Rezayat Company Limited,,1
25-PA-00180-1,3125.0,"HIRE: PASSENGER VEHICLE;MEDIUM,TOYOTA,FORTUNER,VX1 4X4,AUTOMATIC,PER MONTH,PETROL,FOR 5-YEAR LEASE",SAR,300000192972423,2025-01-27T00:00:00,2030-01-27T00:00:00,25-PA-00180,1,United International transportation Co,,1
24-PA-01063-5,4.34,PEN ROLLER 0.7MM BLE TRCAP NP BLUE CFR157NPTRANS,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,5,Jarir bookstore,,1
24-PA-01063-40,4.34,"STICKY NOTES 3X5"" YELLOW 144 EA/CTM YELLOW COLOR",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,40,Jarir bookstore,,1
25-PA-00161-1,9500.0,"PAY: FEES, PURPOSE: FRAMEWORK SERVICES SUPPLY AGREEMENT  - JADDARAH (CONTRACT NO: 15-HQ-031)",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,1,Jaddarah Workforce Services Company,,1
25-PA-00503-1,3750.0,"REPLACE: LAGGING;BELT PULLEY,RUBBER,12 MM,ONSITE,PER SQUARE METER,VENDOR,PLAIN,VENDOR,VENDOR,VENDOR",SAR,300000192972423,2025-08-03T00:00:00,2028-08-02T00:00:00,25-PA-00503,1,THEJO HATCON INDUSTRIAL SERVICES COMPANY,,1
24-PA-00575-17,45.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,17,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-00156-2,26434.01,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,2,Company Almatar Alarabi Commercial Services CJSC,,1
25-PA-00010-3,3950.0,"MOBILIZE: EQUIPMENT;UNIT RATE,ANY EQUIPMENT,18-CM-162",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,3,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00077-1,581000.0,"JOIN: PIPE,NONMETALLIC;200 MM,FRP,PER JOINT",SAR,300000192972423,2024-03-03T00:00:00,2027-03-04T00:00:00,24-PA-00077,1,SAS JAZIRAT AL ARAB FOR TRADING INDUSTRIAL SERVICES L LC,,1
24-PA-01063-5,16.52,MARKER BOARD ROUND TIP AST 6EA 2BLE+2BLK+1GRN+1RED,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,5,Jarir bookstore,,1
24-PA-01299-1,1523.8,"PROVIDE: TRAINING;CLASSROOM/ONLINE/HYBRID, MA'ADEN ACADEMY PROGRAMS-GENERAL EMPLOYEE DEVELOPMENT PROGRAMS, PER CLASS, ALL EMPPLOYEES;MA’ADEN ACADEMY PROGRAMS GENERAL EMPLOYEE DEVELOPMENT PROGRAMS",SAR,300000192972445,2025-01-01T00:00:00,2027-12-31T00:00:00,24-PA-01299,1,Best Technology Solutions BTS Limited,,1
22-PA-00257-1,4603.2,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
22-PA-00544-1,800000.0,"HIRE: MANPOWER, SKILLED;SERVICE, POTLINE  FLOOR OPERATIONAL SERVICE, MONTHLY, 12, CONTRACTOR, REDUCTION",SAR,300000192972411,2022-08-01T00:00:00,2026-08-01T00:00:00,22-PA-00544,1,JAL International Co Ltd,,1
25-PA-00165-1,52000.0,"PAY: FEES, PURPOSE: FRAMEWORK SERVICES SUPPLY AGREEMENT - JAL HUMAN RESOURCES COMPANY - JALHR (CONTRACT NO: 15-HQ-018)",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00165,1,JAL HUMAN RESOURCES COMPANY,,1
25-PA-00169-1,15714.0,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 5501 TO 6000   SAR,EASTERN,TYPE II",SAR,300000192972463,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00169,1,SRACO HUMAN RESOURCES COMPANY,,1
24-PA-00711-1,100000.0,"MANAGE: ENVIRONMENTAL;RENEWAL OF EPO (ENVIRONMENTAL PERMIT OPERATION), ASSIST TO OBTAIN PERMIT TO OPERATE;DETAILS AS PER SOW",SAR,300000192972459,2024-07-23T00:00:00,2027-07-22T00:00:00,24-PA-00711,1,Al Madar Al Bea for Environmental Consulting,,1
25-PA-00010-6,14730.0,"HIRE: EQUIPMENT;BOOM TRUCK,10 T - WITH 10 T CAPACITY LIFT,SHORT TERM MONTHLY RENTAL,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,6,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
22-PA-00257-1,10917.9,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-00143-1,352.22,"TRANSPORT: CARGO,ROAD;BAUXITE,AL BAITHA,RAS AL KHAIR,SQUARE  OF SAR PER L,VENDOR,AS PER TERMS AND CONDITION OF SOW",USD,300000192972376,2014-06-30T00:00:00,2033-07-31T00:00:00,24-PA-00143,1,Saudi Railway Company,,1
24-PA-00575-1,39775.0,"FITTING;GENERAL HYDRAULIC FITTING FOR MECHANICAL & ELECTRICAL , INSTRUMENT & PLANT SERVICE",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-01063-17,16.52,ORGANIZER DESK MESH BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,17,Jarir bookstore,,1
25-PA-00010-2,13000.0,"HIRE: EQUIPMENT;FORKLIFT,5 T,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,2,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00077-14,1092.5,"PROVIDE: SUPPORT SERVICES;SUPPLY MATERIAL AS PER CONTRACT# 20-PH-019, PER UNIT, MWSPC, FRP PIPES & VESSELS REPAIR & MAINTENANCE SERVICES",SAR,300000192972423,2024-03-03T00:00:00,2027-03-04T00:00:00,24-PA-00077,14,SAS JAZIRAT AL ARAB FOR TRADING INDUSTRIAL SERVICES L LC,,1
24-PA-01308-5,119000.0,"PROVIDE: TRAINING;CLASSROOM/ONLINE/HYBRID, MA'ADEN ACADEMY PROGRAMS-GENERAL EMPLOYEE DEVELOPMENT PROGRAMS, PER CLASS, ALL EMPPLOYEES;MA’ADEN ACADEMY PROGRAMS GENERAL EMPLOYEE DEVELOPMENT PROGRAMS",SAR,300000192972459,2025-01-12T00:00:00,2028-01-11T00:00:00,24-PA-01308,5,Applied Training Center,,1
25-PA-00180-10,2260.0,"HIRE: PASSENGER VEHICLE;COMMERCIAL, TOYOTA, HILUX D/C 2.7, GL 4X4, MANUAL, PER MONTH, PETROL",SAR,300000192972423,2025-01-27T00:00:00,2030-01-27T00:00:00,25-PA-00180,10,United International transportation Co,,1
24-PA-01063-8,2.6,PAD WRITING YELLOW 40SHT A4,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,8,Jarir bookstore,,1
24-PA-00154-5,548.38,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,5,Akeed for Travel and Tourism,,1
22-PA-00150-2,1.0,"MAINTAIN: SYSTEM, SECURITY, HIRE: MANPOWER, SKILLED, PURPOSE: SECURITY SYSTEM MAINTENANCE AND SERVICE-MPC RAK & JAL (CONTRACT NO: 20-PH-124)",SAR,300000192972417,2021-05-01T00:00:00,2026-04-30T00:00:00,22-PA-00150,2,Equipment and Technical Services Co Ltd ETECHS,,1
24-PA-01063-13,6.95,BOOK RECORD BLUE A5 148X210 CM 100 SHEET,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,13,Jarir bookstore,,1
24-PA-01063-9,3.47,STAPLE 26/6 5000/PK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,9,Jarir bookstore,,1
24-PA-00154-41,9051.95,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,41,Akeed for Travel and Tourism,,1
23-PA-00315-1,51491.05,"PAY: FEES;AMBIENT AIR QUALITY MONITORING , GROUNDWATER COLLECTION, QUARTERLY GROUNDWATER ANALYSIS, NOISE MONITORING, TREATED WATER ANALYSIS, REPORTING CHARGES - ENVIRONMENTAL, PER SERVICE, QUARTERLY PAYMENT",SAR,10134,2019-01-01T00:00:00,2026-02-28T00:00:00,23-PA-00315,1,Element Saudi Arabia Company Ltd.,,1
25-PA-00420-51,9804.93,"MAINTAIN: STATION;FUEL, FUEL STATIONS OPERATION, MAINTENANCE & CALIBRATION SERVICE INCLUDING WASH BAY IN MA, SUPPLIER, RAS AL KHAIR, AB",SAR,300000192972463,2025-07-01T00:00:00,2028-06-30T00:00:00,25-PA-00420,51,Aldrees Petroleum & Transport Services Company,,1
24-PA-01063-7,3.9,CUP PENCIL WIRE MESH BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,7,Jarir bookstore,,1
25-PA-00338-1,3056500.0,"REPAIR: LINING;EACH, RUBBER LINING, CLEANING,  SAND BLASTING,  NEW RUBBER LINING,MATERIAL ,VALCANISING AND TESTING, IMPORT MATERIAL,BUFFING,GARNET BLASTING, NEW RUBBER LINNING APPLICATION, MATERIAL SUPPLIER: VENDOR, TRANSPORTATION BY VENDOR",SAR,300000192972342,2025-06-04T00:00:00,2028-05-31T00:00:00,25-PA-00338,1,GENERAL INDUSTRIES COMPANY LIMITED,,1
25-PA-00180-13,2098.0,"HIRE: PASSENGER VEHICLE;SEDAN, MID-SIZE SEDAN, LATEST MODEL, TOYOTA, CAMRY, ROUTE BASED, LE, ROUTE BASED, MAADEN SITES, AUTOMATIC, MONTHLY, PETROL",SAR,300000192972423,2025-01-27T00:00:00,2030-01-27T00:00:00,25-PA-00180,13,United International transportation Co,,1
24-PA-01063-6,47.82,TRAY LETTER 3 TIER MESH BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,6,Jarir bookstore,,1
24-PA-00156-28,4136.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,28,Company Almatar Alarabi Commercial Services CJSC,,1
24-PA-00076-15,5500.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,15,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
25-PA-00616-1,440739.2,"PROVIDE: IT SERVICES;SCOPE: ICT SERVICES, RATE TYPE: PER MONTH",SAR,300000192972459,2025-09-01T00:00:00,2028-08-31T00:00:00,25-PA-00616,1,Al Manhaj Technology Company - METHOD,,1
24-PA-01063-14,15.65,"STICKY NOTES 1.5X2"" YELLOW 12EA/PK",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,14,Jarir bookstore,,1
24-PA-01142-1,15375.0,"TRANSPORT: FREIGHT, PURPOSE: EMPLOYEES PERSONAL EFFECT SHIPMENT SERVICES - BPL (CONTRACT NO: 18-HQ-056)",SAR,300000192972459,2025-01-01T00:00:00,2027-12-31T00:00:00,24-PA-01142,1,HAZM AL REZAM AIR CARGO COMPANY,,1
24-PA-00077-1,,PR for PAP Bypass line Fittings- As per SAS ARABIA. Agreement:24-PA-00077,SAR,300000192972423,2024-03-03T00:00:00,2027-03-04T00:00:00,24-PA-00077,1,SAS JAZIRAT AL ARAB FOR TRADING INDUSTRIAL SERVICES L LC,,1
22-PA-00257-1,257.78,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-00575-3,4300.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,3,Simple Solutions Trading Industrial Services and Maintenance Co,,1
25-PA-00161-1,11830.66,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 11501 TO 12000   SAR,WESTERN,TYPE 0",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,1,Jaddarah Workforce Services Company,,1
22-PA-00512-15,18.75,"HIRE: MANPOWER,SKILLED;FIREWATCH / STANDBYMAN,PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,15,GULF ASIA CONTRACTING COMPANY,,1
24-PA-00575-20,1100.0,"REPAIR: EQUIPMENT;SERVICE, REPAIR, MECHANICAL ROTATING EQUIPMENT ASSEMBLY, INCLUSSIVE OF MACHINING AND FABRICATING WORN OUT PARTS WITH FULL SERVICE OF THE UNIT, AB",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,20,Simple Solutions Trading Industrial Services and Maintenance Co,,1
25-PA-00156-1,1650000.0,"HIRE: MANPOWER,SKILLED;ADDITIONAL COST OF CONSUMABLE PER HOUR PER MANPOWER,10 HOUR SHIFT,OPERATIONS JANITORIAL/HOUSE KEEPING/TEA BOYS,HOUSEKEEPER",SAR,300000192972423,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00156,1,EL SEIF FOR OPERATIONS AND MAINTENANCE,,1
24-PA-00575-1,20873.0,REPLACE: HOSE;SUPPLY OF HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-00894-1,5500.0,SUPPLY: GOODS;STREET BUYING ITEMS; LOCAL PURCHASE,SAR,10135,2024-07-04T00:00:00,2027-07-03T00:00:00,24-PA-00894,1,Sahm AlFanar Est,,1
23-PA-00675-1,378155.0,"SUPPLY: GOODS;PROVIDE AND INSTALL EQUIPMENT, TOOLS, MATERIALS, STEM, ELECTRONICS, STATIONERIES,UNIFORMS,SUPPLIES, SCHOOLS OF EXCELLENCE IN THE NORTHERN BORDERS, LUMSUM, DETAILS AS PER SOW",SAR,300000192972417,2023-06-12T00:00:00,2028-05-31T00:00:00,23-PA-00675,1,Ajyal Almawaheb Schools,,1
24-PA-00575-9,1200.0,"REPAIR: EQUIPMENT;SERVICE, REPAIR, MECHANICAL ROTATING EQUIPMENT ASSEMBLY, INCLUSSIVE OF MACHINING AND FABRICATING WORN OUT PARTS WITH FULL SERVICE OF THE UNIT, AB",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,9,Simple Solutions Trading Industrial Services and Maintenance Co,,1
22-PA-00257-1,95763.77,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
25-PA-00010-4,29500.0,"HIRE: EQUIPMENT;FLAT BED,STANDARD,SHORT TERM MONTHLY RENTAL,VENDOR,VENDOR,24 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,4,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
22-PA-00512-29,19.95,"HIRE: MANPOWER,SKILLED;FABRICATOR,PER HOUR,12 HR,REGULAR SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,29,GULF ASIA CONTRACTING COMPANY,,1
24-PA-01063-5,138.26,STAPLER NOVUS B7 AUTOMATIC 30 SHEETS CAPACITY,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,5,Jarir bookstore,,1
22-PA-00257-1,7449.75,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-00156-4,1730.4,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,4,Company Almatar Alarabi Commercial Services CJSC,,1
24-PA-01063-22,1.3,TAPE TRANSPARENT 12MMX36YDS THICKNESS 0.045MM,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,22,Jarir bookstore,,1
24-PA-01063-8,334.78,MACHINE LAMINATING A4 230V,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,8,Jarir bookstore,,1
24-PA-00575-16,2300.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,16,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-01063-10,21.73,MARKER BOARD PENTEL CHISEL ASS 4 PCS/ST,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,10,Jarir bookstore,,1
22-PA-00103-5,7.5E7,"PROVIDE: MINING OPERATIONS;EXPENSE, PHOSPHATE MINING, FIXED, MINE ESCALATION VARIATION COST FOR MINE OPERATION",SAR,300000192972441,2016-09-05T00:00:00,2028-12-31T00:00:00,22-PA-00103,5,LLOTOR ARABIA LLC,,1
24-PA-00154-5,123.65,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,5,Akeed for Travel and Tourism,,1
24-PA-00076-5,53939.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,5,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
22-PA-00244-1,8.042406,Excavated Overburden- Sizing,SAR,300000192972476,2017-12-01T00:00:00,2029-03-31T00:00:00,22-PA-00244,1,Saudi Comedat Comapany Ltd,,1
22-PA-00512-1,320000.0,"PROVIDE: HOUSEKEEPING;PLANT AND INDUSTRIAL CLEANING FOR OPERATION SUPPORT SERVICES, DETAILS AS PER SOW",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,1,GULF ASIA CONTRACTING COMPANY,,1
25-PA-00156-1,286588.8,"PROVIDE: CATERING SERVICES;BREAKFAST, LUNCH AND SNACKS, MAADEN, MONTHLY BASIS",SAR,300000192972423,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00156,1,EL SEIF FOR OPERATIONS AND MAINTENANCE,,1
23-PA-00662-1,36297.0,"PROVIDE: CONSULTANCY SERVICES;TYP: FEASIBILITY ENGINEERING, ADDITIONAL INFORMATION: CONTRACTOR- ENGINEERING CONSULTANCY. ENGINEERING & TECHNICAL TO CARRY OUT BASIC ENGINEERING",USD,300000192972376,2023-08-31T00:00:00,2026-05-21T00:00:00,23-PA-00662,1,Fluor Arabia Limited,,1
24-PA-01063-31,15.4,MARKER INDUSTRY 10MM BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,31,Jarir bookstore,,1
25-PA-00178-1,69600.0,"HIRE: MANPOWER, SKILLED, PURPOSE: PROVISION OF INDUSTRIAL CLEANING & OPERATION SUPPORT SERVICES (CONTRACT NO: 16-0072-WS-063)",SAR,300000192972463,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00178,1,SRACO HUMAN RESOURCES COMPANY,,1
24-PA-00076-10,7584.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,10,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-00575-1,1240.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,1
25-PA-00165-5,20000.0,"HIRE: MANPOWER, SKILLED;FACILITIES MANAGEMENT SPECIALIST, PER MONTH, DETAILS AS PER SOW",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00165,5,JAL HUMAN RESOURCES COMPANY,,1
24-PA-01063-42,14.78,"TAPE MOUNTING HD 70005087427 HEAVY DUTY ROLL - 1""X50""",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,42,Jarir bookstore,,1
24-PA-00076-21,2525.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,21,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
23-PA-00763-1,1820000.0,"PROVIDE: CONSULTANCY SERVICES;ON SITE CONSULTATION CHARGES,ONSITE,PER DAY",SAR,10135,2022-11-01T00:00:00,2026-07-07T00:00:00,23-PA-00763,1,"Tata Consultancy Services, Saudi Arabia",,1
22-PA-00512-32,23.1,"HIRE: MANPOWER,SKILLED;WELDER - TIG & ARC,PER HOUR,12 HR,REGULAR SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,32,GULF ASIA CONTRACTING COMPANY,,1
25-PA-00180-2,2500.0,"HIRE: PASSENGER VEHICLE;SERVICE CAR,SEDAN,HOURLY RATE,THE RATES ARE INCLUSIVE OF ALL DIRECT AND INDIRECT COST,MOB AND DEMOB,OPERATORS,ROUTINE TROUBLE FREE MAINTENANCE,FUEL & OTHER CONSUMABLES ETC",SAR,300000192972423,2025-01-27T00:00:00,2030-01-27T00:00:00,25-PA-00180,2,United International transportation Co,,1
